Neighborhood,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue Category,Rating,geometry,index_right,LAT,LON,Vict Sex,Age Category,Crimes_Commited
Chesterfield Square,33.9887942,-118.3098865,Wingstop,33.9887847,-118.3085105,restaurant,3.4,POINT (-118.3098865 33.9887942),34889,33.9891,-118.3097,F,35-60,14
Chesterfield Square,33.9887942,-118.3098865,Van Ness Recreation Center,33.9905244,-118.3190525,park,4.2,POINT (-118.3098865 33.9887942),34889,33.9891,-118.3097,F,35-60,14
Chesterfield Square,33.9887942,-118.3098865,Wingstop,33.9887847,-118.3085105,restaurant,3.4,POINT (-118.3098865 33.9887942),34894,33.9891,-118.3097,M,60+,5
Chesterfield Square,33.9887942,-118.3098865,Van Ness Recreation Center,33.9905244,-118.3190525,park,4.2,POINT (-118.3098865 33.9887942),34894,33.9891,-118.3097,M,60+,5
Chesterfield Square,33.9887942,-118.3098865,Wingstop,33.9887847,-118.3085105,restaurant,3.4,POINT (-118.3098865 33.9887942),34888,33.9891,-118.3097,F,18-35,10
Chesterfield Square,33.9887942,-118.3098865,Van Ness Recreation Center,33.9905244,-118.3190525,park,4.2,POINT (-118.3098865 33.9887942),34888,33.9891,-118.3097,F,18-35,10
Chesterfield Square,33.9887942,-118.3098865,Wingstop,33.9887847,-118.3085105,restaurant,3.4,POINT (-118.3098865 33.9887942),34891,33.9891,-118.3097,F,<18,2
Chesterfield Square,33.9887942,-118.3098865,Van Ness Recreation Center,33.9905244,-118.3190525,park,4.2,POINT (-118.3098865 33.9887942),34891,33.9891,-118.3097,F,<18,2
Chesterfield Square,33.9887942,-118.3098865,Wingstop,33.9887847,-118.3085105,restaurant,3.4,POINT (-118.3098865 33.9887942),34890,33.9891,-118.3097,F,60+,1
Chesterfield Square,33.9887942,-118.3098865,Van Ness Recreation Center,33.9905244,-118.3190525,park,4.2,POINT (-118.3098865 33.9887942),34890,33.9891,-118.3097,F,60+,1
Cheviot Hills,34.0403397,-118.4042014,Cheviot Hills Recreation Center,34.0460917,-118.4098522,park,4.5,POINT (-118.4042014 34.0403397),72253,34.0405,-118.4038,M,18-35,1
Cheviot Hills,34.0403397,-118.4042014,Rancho Co-op Preschool,34.04517320000001,-118.4079501,school,5.0,POINT (-118.4042014 34.0403397),72253,34.0405,-118.4038,M,18-35,1
Cheviot Hills,34.0403397,-118.4042014,Casa Nuevo Vida,34.0395371,-118.395755,health,4.6,POINT (-118.4042014 34.0403397),72253,34.0405,-118.4038,M,18-35,1
Cheviot Hills,34.0403397,-118.4042014,Enhanced Therapy,34.0379257,-118.4022302,health,1.0,POINT (-118.4042014 34.0403397),72253,34.0405,-118.4038,M,18-35,1
Cheviot Hills,34.0403397,-118.4042014,Casa Nuevo Vida Sober Living,34.0397357,-118.3999308,health,5.0,POINT (-118.4042014 34.0403397),72253,34.0405,-118.4038,M,18-35,1
Cheviot Hills,34.0403397,-118.4042014,Sober Living For Women,34.0397357,-118.3999308,health,,POINT (-118.4042014 34.0403397),72253,34.0405,-118.4038,M,18-35,1
Cheviot Hills,34.0403397,-118.4042014,Cheviot Hills Recreation Center,34.0460917,-118.4098522,park,4.5,POINT (-118.4042014 34.0403397),72252,34.0405,-118.4038,F,60+,1
Cheviot Hills,34.0403397,-118.4042014,Rancho Co-op Preschool,34.04517320000001,-118.4079501,school,5.0,POINT (-118.4042014 34.0403397),72252,34.0405,-118.4038,F,60+,1
Cheviot Hills,34.0403397,-118.4042014,Casa Nuevo Vida,34.0395371,-118.395755,health,4.6,POINT (-118.4042014 34.0403397),72252,34.0405,-118.4038,F,60+,1
Cheviot Hills,34.0403397,-118.4042014,Enhanced Therapy,34.0379257,-118.4022302,health,1.0,POINT (-118.4042014 34.0403397),72252,34.0405,-118.4038,F,60+,1
Cheviot Hills,34.0403397,-118.4042014,Casa Nuevo Vida Sober Living,34.0397357,-118.3999308,health,5.0,POINT (-118.4042014 34.0403397),72252,34.0405,-118.4038,F,60+,1
Cheviot Hills,34.0403397,-118.4042014,Sober Living For Women,34.0397357,-118.3999308,health,,POINT (-118.4042014 34.0403397),72252,34.0405,-118.4038,F,60+,1
Chinatown,34.0623339,-118.2383309,Philippe The Original,34.0596863,-118.2370489,restaurant,4.6,POINT (-118.2383309 34.0623339),95402,34.0623,-118.2383,M,60+,2
Chinatown,34.0623339,-118.2383309,Associates in Learning and Leadership (ALL),34.0594561,-118.2359125,health,5.0,POINT (-118.2383309 34.0623339),95402,34.0623,-118.2383,M,60+,2
Chinatown,34.0623339,-118.2383309,National Girls Health,34.0594561,-118.2359125,health,,POINT (-118.2383309 34.0623339),95402,34.0623,-118.2383,M,60+,2
Chinatown,34.0623339,-118.2383309,Philippe The Original,34.0596863,-118.2370489,restaurant,4.6,POINT (-118.2383309 34.0623339),95399,34.0623,-118.2383,F,60+,1
Chinatown,34.0623339,-118.2383309,Associates in Learning and Leadership (ALL),34.0594561,-118.2359125,health,5.0,POINT (-118.2383309 34.0623339),95399,34.0623,-118.2383,F,60+,1
Chinatown,34.0623339,-118.2383309,National Girls Health,34.0594561,-118.2359125,health,,POINT (-118.2383309 34.0623339),95399,34.0623,-118.2383,F,60+,1
Chinatown,34.0623339,-118.2383309,Philippe The Original,34.0596863,-118.2370489,restaurant,4.6,POINT (-118.2383309 34.0623339),95397,34.0623,-118.2383,F,18-35,3
Chinatown,34.0623339,-118.2383309,Associates in Learning and Leadership (ALL),34.0594561,-118.2359125,health,5.0,POINT (-118.2383309 34.0623339),95397,34.0623,-118.2383,F,18-35,3
Chinatown,34.0623339,-118.2383309,National Girls Health,34.0594561,-118.2359125,health,,POINT (-118.2383309 34.0623339),95397,34.0623,-118.2383,F,18-35,3
Chinatown,34.0623339,-118.2383309,Philippe The Original,34.0596863,-118.2370489,restaurant,4.6,POINT (-118.2383309 34.0623339),95398,34.0623,-118.2383,F,35-60,1
Chinatown,34.0623339,-118.2383309,Associates in Learning and Leadership (ALL),34.0594561,-118.2359125,health,5.0,POINT (-118.2383309 34.0623339),95398,34.0623,-118.2383,F,35-60,1
Chinatown,34.0623339,-118.2383309,National Girls Health,34.0594561,-118.2359125,health,,POINT (-118.2383309 34.0623339),95398,34.0623,-118.2383,F,35-60,1
Chinatown,34.0623339,-118.2383309,Philippe The Original,34.0596863,-118.2370489,restaurant,4.6,POINT (-118.2383309 34.0623339),95401,34.0623,-118.2383,M,35-60,2
Chinatown,34.0623339,-118.2383309,Associates in Learning and Leadership (ALL),34.0594561,-118.2359125,health,5.0,POINT (-118.2383309 34.0623339),95401,34.0623,-118.2383,M,35-60,2
Chinatown,34.0623339,-118.2383309,National Girls Health,34.0594561,-118.2359125,health,,POINT (-118.2383309 34.0623339),95401,34.0623,-118.2383,M,35-60,2
Chinatown,34.0623339,-118.2383309,Philippe The Original,34.0596863,-118.2370489,restaurant,4.6,POINT (-118.2383309 34.0623339),95400,34.0623,-118.2383,M,18-35,1
Chinatown,34.0623339,-118.2383309,Associates in Learning and Leadership (ALL),34.0594561,-118.2359125,health,5.0,POINT (-118.2383309 34.0623339),95400,34.0623,-118.2383,M,18-35,1
Chinatown,34.0623339,-118.2383309,National Girls Health,34.0594561,-118.2359125,health,,POINT (-118.2383309 34.0623339),95400,34.0623,-118.2383,M,18-35,1
Civic Center,34.0516989,-118.2455963,Sushi Gen,34.0470853,-118.238605,restaurant,4.6,POINT (-118.2455963 34.0516989),85381,34.0517,-118.2456,M,60+,2
Civic Center,34.0516989,-118.2455963,Perch,34.0489961,-118.2514107,restaurant,4.4,POINT (-118.2455963 34.0516989),85381,34.0517,-118.2456,M,60+,2
Civic Center,34.0516989,-118.2455963,Grand Park,34.0563289,-118.2467713,park,4.5,POINT (-118.2455963 34.0516989),85381,34.0517,-118.2456,M,60+,2
Civic Center,34.0516989,-118.2455963,Sushi Gen,34.0470853,-118.238605,restaurant,4.6,POINT (-118.2455963 34.0516989),85377,34.0517,-118.2456,F,35-60,14
Civic Center,34.0516989,-118.2455963,Perch,34.0489961,-118.2514107,restaurant,4.4,POINT (-118.2455963 34.0516989),85377,34.0517,-118.2456,F,35-60,14
Civic Center,34.0516989,-118.2455963,Grand Park,34.0563289,-118.2467713,park,4.5,POINT (-118.2455963 34.0516989),85377,34.0517,-118.2456,F,35-60,14
Civic Center,34.0516989,-118.2455963,Sushi Gen,34.0470853,-118.238605,restaurant,4.6,POINT (-118.2455963 34.0516989),85379,34.0517,-118.2456,M,18-35,16
Civic Center,34.0516989,-118.2455963,Perch,34.0489961,-118.2514107,restaurant,4.4,POINT (-118.2455963 34.0516989),85379,34.0517,-118.2456,M,18-35,16
Civic Center,34.0516989,-118.2455963,Grand Park,34.0563289,-118.2467713,park,4.5,POINT (-118.2455963 34.0516989),85379,34.0517,-118.2456,M,18-35,16
Civic Center,34.0516989,-118.2455963,Sushi Gen,34.0470853,-118.238605,restaurant,4.6,POINT (-118.2455963 34.0516989),85380,34.0517,-118.2456,M,35-60,15
Civic Center,34.0516989,-118.2455963,Perch,34.0489961,-118.2514107,restaurant,4.4,POINT (-118.2455963 34.0516989),85380,34.0517,-118.2456,M,35-60,15
Civic Center,34.0516989,-118.2455963,Grand Park,34.0563289,-118.2467713,park,4.5,POINT (-118.2455963 34.0516989),85380,34.0517,-118.2456,M,35-60,15
Civic Center,34.0516989,-118.2455963,Sushi Gen,34.0470853,-118.238605,restaurant,4.6,POINT (-118.2455963 34.0516989),85376,34.0517,-118.2456,F,18-35,9
Civic Center,34.0516989,-118.2455963,Perch,34.0489961,-118.2514107,restaurant,4.4,POINT (-118.2455963 34.0516989),85376,34.0517,-118.2456,F,18-35,9
Civic Center,34.0516989,-118.2455963,Grand Park,34.0563289,-118.2467713,park,4.5,POINT (-118.2455963 34.0516989),85376,34.0517,-118.2456,F,18-35,9
Civic Center,34.0516989,-118.2455963,Sushi Gen,34.0470853,-118.238605,restaurant,4.6,POINT (-118.2455963 34.0516989),85378,34.0517,-118.2456,F,60+,1
Civic Center,34.0516989,-118.2455963,Perch,34.0489961,-118.2514107,restaurant,4.4,POINT (-118.2455963 34.0516989),85378,34.0517,-118.2456,F,60+,1
Civic Center,34.0516989,-118.2455963,Grand Park,34.0563289,-118.2467713,park,4.5,POINT (-118.2455963 34.0516989),85378,34.0517,-118.2456,F,60+,1
Crenshaw,34.0181993,-118.3403506,Wingstop,34.0171545,-118.3357184,restaurant,3.7,POINT (-118.3403506 34.0181993),52246,34.0176,-118.3404,M,35-60,1
Crenshaw,34.0181993,-118.3403506,Wingstop,34.0171545,-118.3357184,restaurant,3.7,POINT (-118.3403506 34.0181993),52245,34.0176,-118.3404,F,35-60,1
Crenshaw Manor,34.0136447,-118.3370335,Down Town Buffet,34.0098907,-118.3368395,restaurant,3.9,POINT (-118.3370335 34.0136447),49705,34.0133,-118.337,M,35-60,1
Crenshaw Manor,34.0136447,-118.3370335,Wingstop,34.0171545,-118.3357184,restaurant,3.7,POINT (-118.3370335 34.0136447),49705,34.0133,-118.337,M,35-60,1
Crenshaw Manor,34.0136447,-118.3370335,Down Town Buffet,34.0098907,-118.3368395,restaurant,3.9,POINT (-118.3370335 34.0136447),49704,34.0133,-118.337,F,60+,2
Crenshaw Manor,34.0136447,-118.3370335,Wingstop,34.0171545,-118.3357184,restaurant,3.7,POINT (-118.3370335 34.0136447),49704,34.0133,-118.337,F,60+,2
Crenshaw Manor,34.0136447,-118.3370335,Down Town Buffet,34.0098907,-118.3368395,restaurant,3.9,POINT (-118.3370335 34.0136447),49706,34.0133,-118.337,M,60+,1
Crenshaw Manor,34.0136447,-118.3370335,Wingstop,34.0171545,-118.3357184,restaurant,3.7,POINT (-118.3370335 34.0136447),49706,34.0133,-118.337,M,60+,1
Crestview,34.0478848,-118.3804254,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3804254 34.0478848),80963,34.0479,-118.3804,F,60+,1
Crestview,34.0478848,-118.3804254,Kidney Dialysis Center of West Los Angeles,34.0442663,-118.3773804,health,5.0,POINT (-118.3804254 34.0478848),80963,34.0479,-118.3804,F,60+,1
Crestview,34.0478848,-118.3804254,El Pollo Loco,34.0436399,-118.3769915,restaurant,4.2,POINT (-118.3804254 34.0478848),80963,34.0479,-118.3804,F,60+,1
Crestview,34.0478848,-118.3804254,Fu's Palace Restaurant,34.05489000000001,-118.38281,restaurant,4.4,POINT (-118.3804254 34.0478848),80963,34.0479,-118.3804,F,60+,1
Crestview,34.0478848,-118.3804254,Maple Counseling,34.04139099999999,-118.3770079,health,3.5,POINT (-118.3804254 34.0478848),80963,34.0479,-118.3804,F,60+,1
Crestview,34.0478848,-118.3804254,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3804254 34.0478848),80964,34.0479,-118.3804,M,18-35,3
Crestview,34.0478848,-118.3804254,Kidney Dialysis Center of West Los Angeles,34.0442663,-118.3773804,health,5.0,POINT (-118.3804254 34.0478848),80964,34.0479,-118.3804,M,18-35,3
Crestview,34.0478848,-118.3804254,El Pollo Loco,34.0436399,-118.3769915,restaurant,4.2,POINT (-118.3804254 34.0478848),80964,34.0479,-118.3804,M,18-35,3
Crestview,34.0478848,-118.3804254,Fu's Palace Restaurant,34.05489000000001,-118.38281,restaurant,4.4,POINT (-118.3804254 34.0478848),80964,34.0479,-118.3804,M,18-35,3
Crestview,34.0478848,-118.3804254,Maple Counseling,34.04139099999999,-118.3770079,health,3.5,POINT (-118.3804254 34.0478848),80964,34.0479,-118.3804,M,18-35,3
Crestview,34.0478848,-118.3804254,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3804254 34.0478848),80965,34.0479,-118.3804,M,35-60,1
Crestview,34.0478848,-118.3804254,Kidney Dialysis Center of West Los Angeles,34.0442663,-118.3773804,health,5.0,POINT (-118.3804254 34.0478848),80965,34.0479,-118.3804,M,35-60,1
Crestview,34.0478848,-118.3804254,El Pollo Loco,34.0436399,-118.3769915,restaurant,4.2,POINT (-118.3804254 34.0478848),80965,34.0479,-118.3804,M,35-60,1
Crestview,34.0478848,-118.3804254,Fu's Palace Restaurant,34.05489000000001,-118.38281,restaurant,4.4,POINT (-118.3804254 34.0478848),80965,34.0479,-118.3804,M,35-60,1
Crestview,34.0478848,-118.3804254,Maple Counseling,34.04139099999999,-118.3770079,health,3.5,POINT (-118.3804254 34.0478848),80965,34.0479,-118.3804,M,35-60,1
Crestview,34.0478848,-118.3804254,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3804254 34.0478848),80966,34.0479,-118.3804,M,60+,2
Crestview,34.0478848,-118.3804254,Kidney Dialysis Center of West Los Angeles,34.0442663,-118.3773804,health,5.0,POINT (-118.3804254 34.0478848),80966,34.0479,-118.3804,M,60+,2
Crestview,34.0478848,-118.3804254,El Pollo Loco,34.0436399,-118.3769915,restaurant,4.2,POINT (-118.3804254 34.0478848),80966,34.0479,-118.3804,M,60+,2
Crestview,34.0478848,-118.3804254,Fu's Palace Restaurant,34.05489000000001,-118.38281,restaurant,4.4,POINT (-118.3804254 34.0478848),80966,34.0479,-118.3804,M,60+,2
Crestview,34.0478848,-118.3804254,Maple Counseling,34.04139099999999,-118.3770079,health,3.5,POINT (-118.3804254 34.0478848),80966,34.0479,-118.3804,M,60+,2
Crestview,34.0478848,-118.3804254,Versailles Cuban Restaurant,34.0526285,-118.376371,restaurant,4.4,POINT (-118.3804254 34.0478848),80962,34.0479,-118.3804,F,18-35,2
Crestview,34.0478848,-118.3804254,Kidney Dialysis Center of West Los Angeles,34.0442663,-118.3773804,health,5.0,POINT (-118.3804254 34.0478848),80962,34.0479,-118.3804,F,18-35,2
Crestview,34.0478848,-118.3804254,El Pollo Loco,34.0436399,-118.3769915,restaurant,4.2,POINT (-118.3804254 34.0478848),80962,34.0479,-118.3804,F,18-35,2
Crestview,34.0478848,-118.3804254,Fu's Palace Restaurant,34.05489000000001,-118.38281,restaurant,4.4,POINT (-118.3804254 34.0478848),80962,34.0479,-118.3804,F,18-35,2
Crestview,34.0478848,-118.3804254,Maple Counseling,34.04139099999999,-118.3770079,health,3.5,POINT (-118.3804254 34.0478848),80962,34.0479,-118.3804,F,18-35,2
Crestwood Hills,34.0767138,-118.4891127,Crestwood Hills Park,34.0768468,-118.4891025,park,4.6,POINT (-118.4891127 34.0767138),103706,34.0751,-118.4892,M,35-60,1
Crestwood Hills,34.0767138,-118.4891127,Beyond The Bell- KENTER CANYON,34.0698797,-118.4880385,school,,POINT (-118.4891127 34.0767138),103706,34.0751,-118.4892,M,35-60,1
Crestwood Hills,34.0767138,-118.4891127,Integrative Body Psychotherapy,34.0795768,-118.491617,health,,POINT (-118.4891127 34.0767138),103706,34.0751,-118.4892,M,35-60,1
Crestwood Hills,34.0767138,-118.4891127,Crestwood Hills Cooperative Nursery School,34.07640170000001,-118.4886392,school,5.0,POINT (-118.4891127 34.0767138),103706,34.0751,-118.4892,M,35-60,1
Crestwood Hills,34.0767138,-118.4891127,Martha Kirkpatrick Inc,34.07694310000001,-118.4874224,health,,POINT (-118.4891127 34.0767138),103706,34.0751,-118.4892,M,35-60,1
Crestwood Hills,34.0767138,-118.4891127,Able Tri Care Agency,34.073758,-118.486835,health,,POINT (-118.4891127 34.0767138),103706,34.0751,-118.4892,M,35-60,1
Cypress Park,34.0909055,-118.2234449,Florence Nightingale Middle School,34.08773100000001,-118.219127,school,4.0,POINT (-118.2234449 34.0909055),112273,34.0909,-118.2234,F,35-60,1
Cypress Park,34.0909055,-118.2234449,King Taco # 1,34.0940607,-118.2265064,restaurant,4.2,POINT (-118.2234449 34.0909055),112273,34.0909,-118.2234,F,35-60,1
Cypress Park,34.0909055,-118.2234449,IHOP,34.08343019999999,-118.2234686,restaurant,4.2,POINT (-118.2234449 34.0909055),112273,34.0909,-118.2234,F,35-60,1
Cypress Park,34.0909055,-118.2234449,Andys Gas & Foodmart,34.0837845,-118.2220864,grocery_or_supermarket,5.0,POINT (-118.2234449 34.0909055),112273,34.0909,-118.2234,F,35-60,1
Cypress Park,34.0909055,-118.2234449,Laboratorios M.A.L.L.O,34.0847696,-118.2209912,health,5.0,POINT (-118.2234449 34.0909055),112273,34.0909,-118.2234,F,35-60,1
Cypress Park,34.0909055,-118.2234449,Florence Nightingale Middle School,34.08773100000001,-118.219127,school,4.0,POINT (-118.2234449 34.0909055),112272,34.0909,-118.2234,F,18-35,1
Cypress Park,34.0909055,-118.2234449,King Taco # 1,34.0940607,-118.2265064,restaurant,4.2,POINT (-118.2234449 34.0909055),112272,34.0909,-118.2234,F,18-35,1
Cypress Park,34.0909055,-118.2234449,IHOP,34.08343019999999,-118.2234686,restaurant,4.2,POINT (-118.2234449 34.0909055),112272,34.0909,-118.2234,F,18-35,1
Cypress Park,34.0909055,-118.2234449,Andys Gas & Foodmart,34.0837845,-118.2220864,grocery_or_supermarket,5.0,POINT (-118.2234449 34.0909055),112272,34.0909,-118.2234,F,18-35,1
Cypress Park,34.0909055,-118.2234449,Laboratorios M.A.L.L.O,34.0847696,-118.2209912,health,5.0,POINT (-118.2234449 34.0909055),112272,34.0909,-118.2234,F,18-35,1
Cypress Park,34.0909055,-118.2234449,Florence Nightingale Middle School,34.08773100000001,-118.219127,school,4.0,POINT (-118.2234449 34.0909055),112275,34.0909,-118.2234,M,35-60,4
Cypress Park,34.0909055,-118.2234449,King Taco # 1,34.0940607,-118.2265064,restaurant,4.2,POINT (-118.2234449 34.0909055),112275,34.0909,-118.2234,M,35-60,4
Cypress Park,34.0909055,-118.2234449,IHOP,34.08343019999999,-118.2234686,restaurant,4.2,POINT (-118.2234449 34.0909055),112275,34.0909,-118.2234,M,35-60,4
Cypress Park,34.0909055,-118.2234449,Andys Gas & Foodmart,34.0837845,-118.2220864,grocery_or_supermarket,5.0,POINT (-118.2234449 34.0909055),112275,34.0909,-118.2234,M,35-60,4
Cypress Park,34.0909055,-118.2234449,Laboratorios M.A.L.L.O,34.0847696,-118.2209912,health,5.0,POINT (-118.2234449 34.0909055),112275,34.0909,-118.2234,M,35-60,4
Cypress Park,34.0909055,-118.2234449,Florence Nightingale Middle School,34.08773100000001,-118.219127,school,4.0,POINT (-118.2234449 34.0909055),112274,34.0909,-118.2234,M,18-35,2
Cypress Park,34.0909055,-118.2234449,King Taco # 1,34.0940607,-118.2265064,restaurant,4.2,POINT (-118.2234449 34.0909055),112274,34.0909,-118.2234,M,18-35,2
Cypress Park,34.0909055,-118.2234449,IHOP,34.08343019999999,-118.2234686,restaurant,4.2,POINT (-118.2234449 34.0909055),112274,34.0909,-118.2234,M,18-35,2
Cypress Park,34.0909055,-118.2234449,Andys Gas & Foodmart,34.0837845,-118.2220864,grocery_or_supermarket,5.0,POINT (-118.2234449 34.0909055),112274,34.0909,-118.2234,M,18-35,2
Cypress Park,34.0909055,-118.2234449,Laboratorios M.A.L.L.O,34.0847696,-118.2209912,health,5.0,POINT (-118.2234449 34.0909055),112274,34.0909,-118.2234,M,18-35,2
Del Rey,33.9859958,-118.4249118,Casa Sanchez,33.9927417,-118.4226539,restaurant,4.5,POINT (-118.4249118 33.9859958),32836,33.9859,-118.425,M,18-35,1
Del Rey,33.9859958,-118.4249118,Marina Del Rey Middle School,33.98757800000001,-118.4208529,school,3.5,POINT (-118.4249118 33.9859958),32836,33.9859,-118.425,M,18-35,1
Del Rey,33.9859958,-118.4249118,LA Vegan,33.9925942,-118.4232475,restaurant,4.6,POINT (-118.4249118 33.9859958),32836,33.9859,-118.425,M,18-35,1
Del Rey,33.9859958,-118.4249118,Goethe International Charter School,33.98660960000001,-118.4186387,school,4.5,POINT (-118.4249118 33.9859958),32836,33.9859,-118.425,M,18-35,1
Del Rey,33.9859958,-118.4249118,Ronnie's Diner,33.9854056,-118.4251417,restaurant,4.5,POINT (-118.4249118 33.9859958),32836,33.9859,-118.425,M,18-35,1
Del Rey,33.9859958,-118.4249118,Sakura Japanese Restaurant & Sushi Bar,33.9919313,-118.4224403,restaurant,4.6,POINT (-118.4249118 33.9859958),32836,33.9859,-118.425,M,18-35,1
Del Rey,33.9859958,-118.4249118,Casa Sanchez,33.9927417,-118.4226539,restaurant,4.5,POINT (-118.4249118 33.9859958),32834,33.9859,-118.425,F,18-35,1
Del Rey,33.9859958,-118.4249118,Marina Del Rey Middle School,33.98757800000001,-118.4208529,school,3.5,POINT (-118.4249118 33.9859958),32834,33.9859,-118.425,F,18-35,1
Del Rey,33.9859958,-118.4249118,LA Vegan,33.9925942,-118.4232475,restaurant,4.6,POINT (-118.4249118 33.9859958),32834,33.9859,-118.425,F,18-35,1
